Created as New Dataset;
nm;A
382,0;-0,0869
381,0;-0,0875
380,0;-0,0880
379,0;-0,0887
378,0;-0,0892
377,0;-0,0900
376,0;-0,0905
375,0;-0,0908
374,0;-0,0912
373,0;-0,0917
372,0;-0,0922
371,0;-0,0928
370,0;-0,0932
369,0;-0,0936
368,0;-0,0944
367,0;-0,0947
366,0;-0,0952
365,0;-0,0955
364,0;-0,0959
363,0;-0,0964
362,0;-0,0967
361,0;-0,0971
360,0;-0,0975
359,0;-0,0977
358,0;-0,0981
357,0;-0,0984
356,0;-0,0989
355,0;-0,0992
354,0;-0,0998
353,0;-0,1001
352,0;-0,1005
351,0;-0,1009
350,0;-0,1013
349,0;-0,1018
348,0;-0,1023
347,0;-0,1030
346,0;-0,1036
345,0;-0,1043
344,0;-0,1051
343,0;-0,1058
342,0;-0,1064
341,0;-0,1073
340,0;-0,1080
339,0;-0,1089
338,0;-0,1096
337,0;-0,1104
336,0;-0,1112
335,0;-0,1124
334,0;-0,1134
333,0;-0,1145
332,0;-0,1155
331,0;-0,1167
330,0;-0,1178
329,0;-0,1191
328,0;-0,1204
327,0;-0,1219
326,0;-0,1235
325,0;-0,1249
324,0;-0,1262
323,0;-0,1280
322,0;-0,1297
321,0;-0,1315
320,0;-0,1333
319,0;-0,1353
318,0;-0,1372
317,0;-0,1396
316,0;-0,1417
315,0;-0,1440
314,0;-0,1466
313,0;-0,1494
312,0;-0,1524
311,0;-0,1556
310,0;-0,1587
309,0;-0,1621
308,0;-0,1659
307,0;-0,1698
306,0;-0,1740
305,0;-0,1784
304,0;-0,1828
303,0;-0,1876
302,0;-0,1923
301,0;-0,1975
300,0;-0,2030
299,0;-0,2083
298,0;-0,2140
297,0;-0,2197
296,0;-0,2263
295,0;-0,2332
294,0;-0,2406
293,0;-0,2491
292,0;-0,2589
291,0;-0,2702
290,0;-0,2838
289,0;-0,3000
288,0;-0,3180
287,0;-0,3371
286,0;-0,3557
285,0;-0,3720
284,0;-0,3859
283,0;-0,3988
282,0;-0,4121
281,0;-0,4267
280,0;-0,4416
279,0;-0,4559
278,0;-0,4677
277,0;-0,4765
276,0;-0,4828
275,0;-0,4873
274,0;-0,4907
273,0;-0,4930
272,0;-0,4952
271,0;-0,4970
270,0;-0,4981
269,0;-0,4972
268,0;-0,4954
267,0;-0,4921
266,0;-0,4884
265,0;-0,4845
264,0;-0,4805
263,0;-0,4766
262,0;-0,4728
261,0;-0,4693
260,0;-0,4656
259,0;-0,4623
258,0;-0,4593
257,0;-0,4568
256,0;-0,4549
