Created as New Dataset;
nm;A
376,0;-0,0992
375,0;-0,1000
374,0;-0,1007
373,0;-0,1016
372,0;-0,1024
371,0;-0,1032
370,0;-0,1039
369,0;-0,1046
368,0;-0,1053
367,0;-0,1059
366,0;-0,1064
365,0;-0,1069
364,0;-0,1074
363,0;-0,1079
362,0;-0,1083
361,0;-0,1088
360,0;-0,1091
359,0;-0,1095
358,0;-0,1097
357,0;-0,1100
356,0;-0,1103
355,0;-0,1106
354,0;-0,1110
353,0;-0,1112
352,0;-0,1114
351,0;-0,1118
350,0;-0,1118
349,0;-0,1121
348,0;-0,1125
347,0;-0,1128
346,0;-0,1132
345,0;-0,1134
344,0;-0,1138
343,0;-0,1141
342,0;-0,1143
341,0;-0,1146
340,0;-0,1148
339,0;-0,1151
338,0;-0,1155
337,0;-0,1159
336,0;-0,1162
335,0;-0,1169
334,0;-0,1174
333,0;-0,1178
332,0;-0,1185
331,0;-0,1192
330,0;-0,1197
329,0;-0,1204
328,0;-0,1209
327,0;-0,1213
326,0;-0,1219
325,0;-0,1228
324,0;-0,1233
323,0;-0,1240
322,0;-0,1249
321,0;-0,1254
320,0;-0,1262
319,0;-0,1267
318,0;-0,1278
317,0;-0,1285
316,0;-0,1292
315,0;-0,1299
314,0;-0,1308
313,0;-0,1316
312,0;-0,1323
311,0;-0,1333
310,0;-0,1340
309,0;-0,1348
308,0;-0,1357
307,0;-0,1367
306,0;-0,1377
305,0;-0,1387
304,0;-0,1398
303,0;-0,1410
302,0;-0,1422
301,0;-0,1435
300,0;-0,1451
299,0;-0,1465
298,0;-0,1484
297,0;-0,1499
296,0;-0,1521
295,0;-0,1541
294,0;-0,1564
293,0;-0,1587
292,0;-0,1615
291,0;-0,1639
290,0;-0,1668
289,0;-0,1698
288,0;-0,1727
287,0;-0,1758
286,0;-0,1788
285,0;-0,1820
284,0;-0,1851
283,0;-0,1883
282,0;-0,1914
281,0;-0,1946
280,0;-0,1975
279,0;-0,2008
278,0;-0,2037
277,0;-0,2065
276,0;-0,2095
275,0;-0,2121
274,0;-0,2148
273,0;-0,2171
272,0;-0,2195
271,0;-0,2217
270,0;-0,2237
