Created as New Dataset;
cm-1;%T
3823,50;98,65
3823,00;98,64
3822,50;98,59
3822,00;98,54
3821,50;98,54
3821,00;98,60
3820,50;98,65
3820,00;98,65
3819,50;98,63
3819,00;98,62
3818,50;98,63
3818,00;98,66
3817,50;98,67
3817,00;98,65
3816,50;98,64
3816,00;98,64
3815,50;98,64
3815,00;98,60
3814,50;98,56
3814,00;98,54
3813,50;98,55
3813,00;98,58
3812,50;98,61
3812,00;98,62
3811,50;98,61
3811,00;98,59
3810,50;98,57
3810,00;98,55
3809,50;98,55
3809,00;98,57
3808,50;98,60
3808,00;98,63
3807,50;98,62
3807,00;98,61
3806,50;98,59
3806,00;98,57
3805,50;98,54
3805,00;98,52
3804,50;98,49
3804,00;98,47
3803,50;98,45
3803,00;98,44
3802,50;98,43
3802,00;98,44
3801,50;98,47
3801,00;98,51
3800,50;98,54
3800,00;98,54
3799,50;98,53
3799,00;98,51
3798,50;98,50
3798,00;98,50
3797,50;98,52
3797,00;98,55
3796,50;98,58
3796,00;98,59
3795,50;98,57
3795,00;98,55
3794,50;98,53
3794,00;98,52
3793,50;98,53
3793,00;98,53
3792,50;98,53
3792,00;98,54
3791,50;98,56
3791,00;98,58
3790,50;98,59
3790,00;98,58
3789,50;98,55
3789,00;98,54
3788,50;98,54
3788,00;98,56
3787,50;98,57
3787,00;98,57
3786,50;98,55
3786,00;98,53
3785,50;98,52
3785,00;98,52
3784,50;98,51
3784,00;98,50
3783,50;98,48
3783,00;98,47
3782,50;98,47
3782,00;98,48
3781,50;98,48
3781,00;98,46
3780,50;98,44
3780,00;98,43
3779,50;98,45
3779,00;98,47
3778,50;98,47
3778,00;98,45
3777,50;98,44
3777,00;98,44
3776,50;98,45
3776,00;98,47
3775,50;98,47
3775,00;98,46
3774,50;98,45
3774,00;98,44
3773,50;98,44
3773,00;98,44
3772,50;98,45
3772,00;98,47
3771,50;98,49
3771,00;98,48
3770,50;98,44
3770,00;98,41
3769,50;98,41
3769,00;98,42
3768,50;98,43
3768,00;98,43
3767,50;98,41
3767,00;98,40
3766,50;98,39
3766,00;98,40
3765,50;98,42
3765,00;98,45
3764,50;98,46
3764,00;98,45
3763,50;98,42
3763,00;98,38
3762,50;98,35
3762,00;98,33
3761,50;98,32
3761,00;98,31
3760,50;98,30
3760,00;98,32
3759,50;98,37
3759,00;98,39
3758,50;98,38
3758,00;98,33
3757,50;98,29
3757,00;98,30
3756,50;98,35
3756,00;98,39
3755,50;98,42
3755,00;98,43
3754,50;98,45
3754,00;98,47
3753,50;98,45
3753,00;98,37
3752,50;98,29
3752,00;98,26
3751,50;98,28
3751,00;98,31
3750,50;98,32
3750,00;98,31
3749,50;98,31
3749,00;98,31
3748,50;98,31
3748,00;98,31
3747,50;98,33
3747,00;98,37
3746,50;98,44
3746,00;98,54
3745,50;98,60
3745,00;98,61
3744,50;98,61
3744,00;98,56
3743,50;98,45
3743,00;98,34
3742,50;98,24
3742,00;98,17
3741,50;98,14
3741,00;98,15
3740,50;98,17
3740,00;98,17
3739,50;98,16
3739,00;98,12
3738,50;98,08
3738,00;98,05
3737,50;98,04
3737,00;98,05
3736,50;98,08
3736,00;98,13
3735,50;98,20
3735,00;98,29
3734,50;98,34
3734,00;98,33
3733,50;98,29
3733,00;98,22
3732,50;98,13
3732,00;98,05
3731,50;97,98
3731,00;97,94
3730,50;97,93
3730,00;97,95
3729,50;98,00
3729,00;98,04
3728,50;98,08
3728,00;98,12
3727,50;98,15
3727,00;98,18
3726,50;98,17
3726,00;98,14
3725,50;98,08
3725,00;97,99
3724,50;97,90
3724,00;97,83
3723,50;97,79
3723,00;97,80
3722,50;97,85
3722,00;97,90
3721,50;97,91
3721,00;97,89
3720,50;97,85
3720,00;97,80
3719,50;97,76
3719,00;97,76
3718,50;97,77
3718,00;97,78
3717,50;97,78
3717,00;97,77
3716,50;97,76
3716,00;97,75
3715,50;97,74
3715,00;97,74
3714,50;97,75
3714,00;97,76
3713,50;97,74
3713,00;97,68
3712,50;97,63
3712,00;97,63
3711,50;97,69
3711,00;97,76
3710,50;97,79
3710,00;97,75
3709,50;97,66
3709,00;97,55
3708,50;97,47
3708,00;97,41
3707,50;97,38
3707,00;97,37
3706,50;97,35
3706,00;97,33
3705,50;97,33
3705,00;97,34
3704,50;97,35
3704,00;97,36
3703,50;97,36
3703,00;97,33
3702,50;97,30
3702,00;97,27
3701,50;97,25
3701,00;97,22
3700,50;97,18
3700,00;97,12
3699,50;97,06
3699,00;97,00
3698,50;96,95
3698,00;96,92
3697,50;96,90
3697,00;96,86
3696,50;96,83
3696,00;96,81
3695,50;96,80
3695,00;96,81
3694,50;96,82
3694,00;96,81
3693,50;96,79
3693,00;96,77
3692,50;96,75
3692,00;96,72
3691,50;96,69
3691,00;96,66
3690,50;96,63
3690,00;96,60
3689,50;96,56
3689,00;96,48
3688,50;96,39
3688,00;96,32
3687,50;96,27
3687,00;96,23
3686,50;96,20
3686,00;96,16
3685,50;96,11
3685,00;96,04
3684,50;95,95
3684,00;95,86
3683,50;95,79
3683,00;95,74
3682,50;95,70
3682,00;95,68
3681,50;95,66
3681,00;95,64
3680,50;95,61
3680,00;95,56
3679,50;95,49
3679,00;95,40
3678,50;95,31
3678,00;95,23
3677,50;95,17
3677,00;95,13
3676,50;95,07
3676,00;94,99
3675,50;94,94
3675,00;94,92
3674,50;94,88
3674,00;94,80
3673,50;94,72
3673,00;94,65
3672,50;94,58
3672,00;94,50
3671,50;94,38
3671,00;94,26
3670,50;94,18
3670,00;94,14
3669,50;94,12
3669,00;94,07
3668,50;93,99
3668,00;93,90
3667,50;93,82
