Created as New Dataset;
cm-1;%T
3545,50;98,03
3545,00;98,07
3544,50;98,07
3544,00;98,04
3543,50;98,01
3543,00;98,02
3542,50;98,06
3542,00;98,08
3541,50;98,09
3541,00;98,09
3540,50;98,08
3540,00;98,05
3539,50;98,03
3539,00;98,05
3538,50;98,07
3538,00;98,06
3537,50;98,04
3537,00;98,04
3536,50;98,08
3536,00;98,14
3535,50;98,18
3535,00;98,19
3534,50;98,18
3534,00;98,17
3533,50;98,16
3533,00;98,14
3532,50;98,10
3532,00;98,10
3531,50;98,12
3531,00;98,14
3530,50;98,14
3530,00;98,13
3529,50;98,14
3529,00;98,16
3528,50;98,18
3528,00;98,17
3527,50;98,16
3527,00;98,16
3526,50;98,14
3526,00;98,08
3525,50;98,02
3525,00;98,00
3524,50;98,02
3524,00;98,04
3523,50;98,06
3523,00;98,08
3522,50;98,11
3522,00;98,13
3521,50;98,15
3521,00;98,17
3520,50;98,19
3520,00;98,17
3519,50;98,15
3519,00;98,13
3518,50;98,13
3518,00;98,15
3517,50;98,18
3517,00;98,22
3516,50;98,22
3516,00;98,21
3515,50;98,18
3515,00;98,16
3514,50;98,13
3514,00;98,12
3513,50;98,13
3513,00;98,15
3512,50;98,16
3512,00;98,18
3511,50;98,20
3511,00;98,20
3510,50;98,15
3510,00;98,10
3509,50;98,08
3509,00;98,09
3508,50;98,10
3508,00;98,09
3507,50;98,08
3507,00;98,09
3506,50;98,10
3506,00;98,11
3505,50;98,11
3505,00;98,10
3504,50;98,09
3504,00;98,06
3503,50;98,04
3503,00;98,01
3502,50;97,99
3502,00;98,01
3501,50;98,05
3501,00;98,09
3500,50;98,13
3500,00;98,17
3499,50;98,19
3499,00;98,19
3498,50;98,17
3498,00;98,16
3497,50;98,17
3497,00;98,19
3496,50;98,18
3496,00;98,14
3495,50;98,10
3495,00;98,07
3494,50;98,08
3494,00;98,14
3493,50;98,21
3493,00;98,22
3492,50;98,18
3492,00;98,13
3491,50;98,14
3491,00;98,19
3490,50;98,23
3490,00;98,27
3489,50;98,27
3489,00;98,21
3488,50;98,13
3488,00;98,07
3487,50;98,07
3487,00;98,10
3486,50;98,12
3486,00;98,14
3485,50;98,20
3485,00;98,26
3484,50;98,30
3484,00;98,30
3483,50;98,29
3483,00;98,26
3482,50;98,20
3482,00;98,12
3481,50;98,07
3481,00;98,06
3480,50;98,10
3480,00;98,13
3479,50;98,15
3479,00;98,15
3478,50;98,16
3478,00;98,17
3477,50;98,18
3477,00;98,18
3476,50;98,17
3476,00;98,14
3475,50;98,11
3475,00;98,10
3474,50;98,12
3474,00;98,15
3473,50;98,19
3473,00;98,21
3472,50;98,21
3472,00;98,18
3471,50;98,15
3471,00;98,14
3470,50;98,15
3470,00;98,17
3469,50;98,18
3469,00;98,17
3468,50;98,15
3468,00;98,15
3467,50;98,16
3467,00;98,17
3466,50;98,14
3466,00;98,10
3465,50;98,09
3465,00;98,09
3464,50;98,11
3464,00;98,13
3463,50;98,16
3463,00;98,21
3462,50;98,22
3462,00;98,20
3461,50;98,16
3461,00;98,15
3460,50;98,17
3460,00;98,20
3459,50;98,21
3459,00;98,21
3458,50;98,22
3458,00;98,21
3457,50;98,21
3457,00;98,21
3456,50;98,21
3456,00;98,21
3455,50;98,22
3455,00;98,24
3454,50;98,27
3454,00;98,28
3453,50;98,27
3453,00;98,24
3452,50;98,23
3452,00;98,23
3451,50;98,24
3451,00;98,25
3450,50;98,27
3450,00;98,30
3449,50;98,32
3449,00;98,31
3448,50;98,25
3448,00;98,19
3447,50;98,18
3447,00;98,18
3446,50;98,18
3446,00;98,18
3445,50;98,19
3445,00;98,22
3444,50;98,25
3444,00;98,24
3443,50;98,22
3443,00;98,20
3442,50;98,19
3442,00;98,19
3441,50;98,21
3441,00;98,22
3440,50;98,23
3440,00;98,24
3439,50;98,28
3439,00;98,31
3438,50;98,31
3438,00;98,29
3437,50;98,26
3437,00;98,23
3436,50;98,20
3436,00;98,21
3435,50;98,23
3435,00;98,26
3434,50;98,26
3434,00;98,26
3433,50;98,30
3433,00;98,34
3432,50;98,34
3432,00;98,31
3431,50;98,27
3431,00;98,26
3430,50;98,25
3430,00;98,24
3429,50;98,24
3429,00;98,26
3428,50;98,28
3428,00;98,29
3427,50;98,30
3427,00;98,32
3426,50;98,32
3426,00;98,32
3425,50;98,30
3425,00;98,27
3424,50;98,24
3424,00;98,22
3423,50;98,23
3423,00;98,25
3422,50;98,26
3422,00;98,25
3421,50;98,26
3421,00;98,29
3420,50;98,32
3420,00;98,33
3419,50;98,33
3419,00;98,33
3418,50;98,32
3418,00;98,31
3417,50;98,30
3417,00;98,29
3416,50;98,29
3416,00;98,30
3415,50;98,32
3415,00;98,34
3414,50;98,33
