#Wave		#Intensity
4001.644531	-14.150218
4000.500000	79.383202
3999.354492	1.966823
3998.209961	14.065736
3997.064453	-37.150631
3995.918945	88.396896
3994.772461	128.792694
3993.626953	5.548829
3992.480469	80.810204
3991.333984	-20.602736
3990.187500	82.948318
3989.040039	68.736641
3987.893555	-8.689929
3986.746094	-42.521091
3985.598633	43.470394
3984.451172	5.256339
3983.302734	-50.379562
3982.154297	2.862232
3981.006836	108.317703
3979.857422	0.412782
3978.708984	64.454453
3977.560547	69.711250
3976.411133	24.918444
3975.261719	-0.296467
3974.112305	-79.881599
3972.961914	7.966649
3971.811523	91.421463
3970.662109	98.760811
3969.511719	125.642769
3968.360352	78.633324
3967.209961	109.827637
3966.058594	38.922287
3964.907227	-47.169975
3963.755859	66.493103
3962.604492	69.398712
3961.452148	163.442612
3960.299805	70.832520
3959.147461	97.564163
3957.995117	48.357143
3956.841797	144.457031
3955.689453	168.956039
3954.536133	63.364220
3953.382813	59.670113
3952.228516	155.651489
3951.075195	128.085678
3949.920898	16.035385
3948.766602	62.123001
3947.612305	-6.586915
3946.458008	-23.321058
3945.302734	33.539577
3944.147461	-28.666048
3942.992188	13.006272
3941.836914	41.671635
3940.680664	61.664833
3939.525391	-4.867722
3938.369141	45.377708
3937.211914	106.404861
3936.055664	35.548203
3934.898438	40.346516
3933.742188	8.400406
3932.584961	127.677574
3931.426758	106.509171
3930.269531	5.436502
3929.111328	107.347893
3927.953125	45.150776
3926.794922	41.241741
3925.636719	26.535196
3924.477539	119.701256
3923.319336	115.753265
3922.160156	-0.350496
3921.000000	45.304111
3919.840820	21.943123
3918.680664	69.714958
3917.520508	-24.777571
3916.360352	154.406799
3915.200195	-84.423470
3914.040039	21.455576
3912.878906	75.603142
3911.717773	17.759533
3910.556641	71.871864
3909.394531	128.109406
3908.233398	50.896599
3907.071289	-0.475974
3905.909180	109.499603
3904.746094	142.000412
3903.583984	28.256069
3902.420898	90.844742
3901.257813	108.261909
3900.094727	5.311376
3898.931641	44.211494
3897.767578	-58.702503
3896.603516	31.733343
3895.439453	14.749351
3894.275391	102.977448
3893.111328	133.202881
3891.946289	15.309170
3890.781250	86.301147
3889.616211	-5.805721
3888.451172	75.877319
3887.285156	148.945206
3886.119141	11.826607
3884.953125	33.410275
3883.787109	108.571053
3882.620117	63.677292
3881.454102	31.650988
3880.287109	83.186516
3879.120117	151.833664
3877.952148	-8.706730
3876.785156	23.519604
3875.617188	42.883759
3874.449219	-19.102310
3873.281250	105.115685
3872.112305	103.042030
3870.944336	28.227701
3869.775391	-65.813423
3868.606445	15.531707
3867.436523	113.947052
