#Wave		#Intensity
4001.644531	-67.529732
4000.500000	-20.254797
3999.354492	183.561432
3998.209961	116.652779
3997.064453	27.987019
3995.918945	-112.975838
3994.772461	47.249565
3993.626953	-21.591267
3992.480469	214.979538
3991.333984	69.893799
3990.187500	-27.132683
3989.040039	-23.811615
3987.893555	-70.579437
3986.746094	24.345570
3985.598633	132.345276
3984.451172	-5.798052
3983.302734	141.442093
3982.154297	138.420670
3981.006836	17.876020
3979.857422	67.187225
3978.708984	-18.412132
3977.560547	48.361416
3976.411133	82.511421
3975.261719	55.779655
3974.112305	-3.530582
3972.961914	13.310192
3971.811523	-48.083271
3970.662109	88.357788
3969.511719	131.337204
3968.360352	98.286583
3967.209961	21.830811
3966.058594	30.132402
3964.907227	27.600187
3963.755859	51.147396
3962.604492	176.731445
3961.452148	41.865093
3960.299805	-34.341736
3959.147461	-36.735554
3957.995117	6.444810
3956.841797	-41.451138
3955.689453	-4.745868
3954.536133	34.135956
3953.382813	116.373520
3952.228516	44.740761
3951.075195	40.320347
3949.920898	98.743202
3948.766602	122.510010
3947.612305	-74.590919
3946.458008	20.682600
3945.302734	124.598030
3944.147461	29.379639
3942.992188	16.440037
3941.836914	116.022156
3940.680664	51.190178
3939.525391	1.535317
3938.369141	-0.515493
3937.211914	42.849346
3936.055664	30.012751
3934.898438	66.900024
3933.742188	-34.497791
3932.584961	36.978546
3931.426758	73.883347
3930.269531	-46.857605
3929.111328	54.845207
3927.953125	-3.222039
3926.794922	68.241043
3925.636719	49.056072
3924.477539	21.258881
3923.319336	-4.362261
3922.160156	-29.963804
3921.000000	52.269573
3919.840820	-31.525749
3918.680664	61.471870
3917.520508	7.894281
3916.360352	-80.131668
3915.200195	40.851917
3914.040039	-64.365509
3912.878906	0.592569
3911.717773	-7.673979
3910.556641	80.941689
3909.394531	-75.836708
3908.233398	98.847610
3907.071289	-32.047836
3905.909180	52.225269
3904.746094	147.226349
3903.583984	16.406925
3902.420898	33.987976
3901.257813	40.818161
3900.094727	64.842018
3898.931641	138.281662
3897.767578	78.497856
3896.603516	31.626106
3895.439453	-23.816759
3894.275391	81.801804
3893.111328	41.400711
3891.946289	-48.350906
3890.781250	10.005976
3889.616211	-23.919525
3888.451172	90.187775
3887.285156	-12.372856
3886.119141	-20.541063
3884.953125	20.605766
3883.787109	23.151632
3882.620117	53.558655
3881.454102	-6.046822
3880.287109	-31.351648
3879.120117	9.754851
3877.952148	52.987007
3876.785156	76.929192
3875.617188	-10.463838
