Created as New Dataset;
nm;A
382,0;-0,1056
381,0;-0,1065
380,0;-0,1073
379,0;-0,1082
378,0;-0,1090
377,0;-0,1100
376,0;-0,1108
375,0;-0,1114
374,0;-0,1120
373,0;-0,1128
372,0;-0,1135
371,0;-0,1143
370,0;-0,1149
369,0;-0,1155
368,0;-0,1165
367,0;-0,1170
366,0;-0,1178
365,0;-0,1183
364,0;-0,1190
363,0;-0,1197
362,0;-0,1203
361,0;-0,1210
360,0;-0,1216
359,0;-0,1220
358,0;-0,1227
357,0;-0,1232
356,0;-0,1237
355,0;-0,1242
354,0;-0,1248
353,0;-0,1254
352,0;-0,1261
351,0;-0,1269
350,0;-0,1275
349,0;-0,1284
348,0;-0,1296
347,0;-0,1310
346,0;-0,1327
345,0;-0,1346
344,0;-0,1368
343,0;-0,1397
342,0;-0,1433
341,0;-0,1483
340,0;-0,1544
339,0;-0,1627
338,0;-0,1734
337,0;-0,1871
336,0;-0,2048
335,0;-0,2279
334,0;-0,2568
333,0;-0,2945
332,0;-0,3424
331,0;-0,4031
330,0;-0,4807
329,0;-0,5792
328,0;-0,7019
327,0;-0,8668
326,0;-1,0677
325,0;-1,3191
324,0;-1,6314
323,0;-2,0019
322,0;-2,4376
321,0;-2,8527
320,0;-3,1793
319,0;-3,2907
318,0;-3,3418
317,0;-3,4071
316,0;-3,3899
315,0;-3,3098
314,0;-3,6415
313,0;-3,5730
312,0;-3,6747
311,0;-3,7946
310,0;-3,7979
309,0;-4,0311
308,0;-3,8681
307,0;-3,7171
306,0;-3,7208
305,0;-4,0921
304,0;-4,0679
303,0;-4,0467
302,0;-4,4621
301,0;10,0000
300,0;-4,4143
299,0;-3,9192
298,0;-4,6633
297,0;-4,9109
296,0;-4,3094
295,0;-4,2990
294,0;-4,6839
293,0;-3,9695
292,0;10,0000
291,0;-4,2576
290,0;-4,6232
289,0;-4,5241
288,0;10,0000
287,0;10,0000
286,0;-4,5185
285,0;-2,8833
284,0;-4,1699
283,0;-3,9207
282,0;10,0000
281,0;10,0000
280,0;10,0000
279,0;10,0000
278,0;-4,3642
277,0;10,0000
276,0;10,0000
275,0;10,0000
274,0;10,0000
273,0;10,0000
272,0;10,0000
271,0;10,0000
270,0;10,0000
269,0;10,0000
268,0;10,0000
267,0;10,0000
266,0;10,0000
265,0;10,0000
264,0;10,0000
263,0;10,0000
262,0;10,0000
261,0;10,0000
260,0;-3,5134
259,0;10,0000
258,0;10,0000
257,0;10,0000
256,0;10,0000
255,0;10,0000
254,0;10,0000
253,0;10,0000
252,0;10,0000
251,0;-3,7720
250,0;10,0000
249,0;10,0000
248,0;10,0000
247,0;10,0000
246,0;10,0000
245,0;10,0000
244,0;10,0000
243,0;-4,5596
242,0;10,0000
241,0;10,0000
240,0;10,0000
239,0;10,0000
238,0;10,0000
237,0;10,0000
236,0;10,0000
235,0;10,0000
234,0;-5,0379
233,0;10,0000
232,0;10,0000
231,0;10,0000
230,0;10,0000
229,0;10,0000
228,0;10,0000
