Created as New Dataset;
cm-1;%T
3823,50;104,15
3823,00;104,07
3822,50;103,98
3822,00;103,97
3821,50;104,06
3821,00;104,17
3820,50;104,22
3820,00;104,21
3819,50;104,18
3819,00;104,17
3818,50;104,21
3818,00;104,25
3817,50;104,27
3817,00;104,24
3816,50;104,24
3816,00;104,26
3815,50;104,25
3815,00;104,21
3814,50;104,17
3814,00;104,16
3813,50;104,19
3813,00;104,23
3812,50;104,26
3812,00;104,26
3811,50;104,23
3811,00;104,19
3810,50;104,17
3810,00;104,16
3809,50;104,16
3809,00;104,17
3808,50;104,15
3808,00;104,13
3807,50;104,12
3807,00;104,11
3806,50;104,10
3806,00;104,09
3805,50;104,08
3805,00;104,07
3804,50;104,07
3804,00;104,08
3803,50;104,10
3803,00;104,11
3802,50;104,10
3802,00;104,10
3801,50;104,12
3801,00;104,14
3800,50;104,15
3800,00;104,14
3799,50;104,12
3799,00;104,12
3798,50;104,14
3798,00;104,15
3797,50;104,15
3797,00;104,15
3796,50;104,15
3796,00;104,15
3795,50;104,12
3795,00;104,10
3794,50;104,10
3794,00;104,12
3793,50;104,13
3793,00;104,13
3792,50;104,11
3792,00;104,09
3791,50;104,08
3791,00;104,09
3790,50;104,11
3790,00;104,14
3789,50;104,15
3789,00;104,15
3788,50;104,15
3788,00;104,14
3787,50;104,13
3787,00;104,11
3786,50;104,09
3786,00;104,07
3785,50;104,04
3785,00;104,02
3784,50;104,02
3784,00;104,03
3783,50;104,03
3783,00;104,02
3782,50;104,01
3782,00;104,01
3781,50;104,00
3781,00;103,98
3780,50;103,97
3780,00;103,99
3779,50;104,03
3779,00;104,06
3778,50;104,06
3778,00;104,04
3777,50;104,03
3777,00;104,01
3776,50;104,00
3776,00;104,00
3775,50;104,01
3775,00;104,02
3774,50;104,03
3774,00;104,03
3773,50;104,02
3773,00;104,01
3772,50;104,01
3772,00;104,02
3771,50;104,01
3771,00;103,99
3770,50;103,94
3770,00;103,90
3769,50;103,86
3769,00;103,85
3768,50;103,85
3768,00;103,85
3767,50;103,83
3767,00;103,81
3766,50;103,81
3766,00;103,86
3765,50;103,91
3765,00;103,94
3764,50;103,94
3764,00;103,92
3763,50;103,91
