Created as New Dataset;
cm-1;%T
3790,50;104,12
3790,00;104,14
3789,50;104,14
3789,00;104,13
3788,50;104,12
3788,00;104,12
3787,50;104,13
3787,00;104,14
3786,50;104,14
3786,00;104,14
3785,50;104,13
3785,00;104,12
3784,50;104,09
3784,00;104,06
3783,50;104,03
3783,00;104,02
3782,50;104,02
3782,00;104,02
3781,50;104,00
3781,00;103,99
3780,50;103,99
3780,00;104,01
3779,50;104,03
3779,00;104,02
3778,50;104,01
3778,00;104,00
3777,50;104,01
3777,00;104,01
3776,50;104,00
3776,00;103,99
3775,50;103,98
3775,00;103,97
3774,50;103,98
3774,00;104,00
3773,50;104,03
3773,00;104,05
3772,50;104,06
3772,00;104,05
3771,50;104,02
3771,00;103,96
3770,50;103,90
3770,00;103,85
3769,50;103,83
3769,00;103,83
3768,50;103,84
3768,00;103,83
3767,50;103,79
3767,00;103,75
3766,50;103,74
3766,00;103,78
3765,50;103,83
3765,00;103,86
3764,50;103,87
3764,00;103,87
3763,50;103,86
3763,00;103,84
3762,50;103,84
3762,00;103,83
3761,50;103,82
3761,00;103,79
3760,50;103,77
3760,00;103,79
3759,50;103,81
3759,00;103,80
3758,50;103,75
3758,00;103,70
3757,50;103,69
3757,00;103,74
3756,50;103,80
3756,00;103,84
3755,50;103,85
3755,00;103,86
3754,50;103,86
3754,00;103,83
3753,50;103,74
3753,00;103,65
3752,50;103,63
3752,00;103,64
3751,50;103,62
3751,00;103,53
3750,50;103,45
3750,00;103,45
3749,50;103,54
3749,00;103,62
3748,50;103,64
3748,00;103,65
3747,50;103,67
3747,00;103,72
3746,50;103,79
3746,00;103,85
3745,50;103,92
3745,00;103,98
3744,50;103,93
3744,00;103,80
3743,50;103,70
3743,00;103,64
3742,50;103,59
3742,00;103,54
3741,50;103,49
3741,00;103,46
3740,50;103,44
3740,00;103,43
3739,50;103,43
3739,00;103,42
3738,50;103,41
3738,00;103,41
3737,50;103,42
3737,00;103,42
3736,50;103,41
3736,00;103,38
3735,50;103,38
3735,00;103,40
3734,50;103,40
3734,00;103,38
3733,50;103,35
3733,00;103,35
3732,50;103,36
3732,00;103,36
3731,50;103,35
3731,00;103,35
3730,50;103,36
3730,00;103,39
3729,50;103,41
3729,00;103,44
3728,50;103,46
3728,00;103,49
3727,50;103,49
3727,00;103,45
3726,50;103,38
3726,00;103,32
3725,50;103,28
3725,00;103,27
3724,50;103,27
3724,00;103,26
3723,50;103,22
3723,00;103,18
3722,50;103,16
3722,00;103,16
3721,50;103,17
3721,00;103,18
3720,50;103,19
3720,00;103,21
3719,50;103,24
3719,00;103,25
3718,50;103,23
3718,00;103,20
3717,50;103,14
3717,00;103,09
3716,50;103,06
3716,00;103,06
3715,50;103,08
3715,00;103,09
3714,50;103,07
3714,00;103,01
3713,50;102,90
3713,00;102,80
3712,50;102,76
3712,00;102,80
3711,50;102,82
3711,00;102,81
3710,50;102,78
3710,00;102,76
3709,50;102,74
3709,00;102,70
3708,50;102,66
3708,00;102,63
3707,50;102,62
3707,00;102,61
3706,50;102,61
3706,00;102,60
3705,50;102,60
3705,00;102,60
3704,50;102,61
3704,00;102,60
3703,50;102,57
3703,00;102,53
3702,50;102,50
3702,00;102,47
3701,50;102,42
3701,00;102,36
3700,50;102,29
3700,00;102,24
3699,50;102,20
3699,00;102,17
3698,50;102,14
3698,00;102,08
3697,50;102,01
3697,00;101,95
3696,50;101,90
3696,00;101,88
3695,50;101,86
3695,00;101,83
3694,50;101,79
3694,00;101,76
3693,50;101,73
3693,00;101,70
3692,50;101,66
3692,00;101,62
3691,50;101,59
3691,00;101,56
3690,50;101,51
3690,00;101,44
3689,50;101,37
3689,00;101,32
3688,50;101,27
3688,00;101,21
3687,50;101,14
3687,00;101,08
3686,50;101,03
3686,00;100,99
3685,50;100,94
3685,00;100,89
3684,50;100,83
3684,00;100,75
3683,50;100,66
3683,00;100,58
3682,50;100,51
3682,00;100,47
3681,50;100,42
3681,00;100,35
3680,50;100,26
3680,00;100,16
3679,50;100,07
3679,00;99,99
3678,50;99,91
3678,00;99,82
3677,50;99,71
3677,00;99,58
3676,50;99,44
3676,00;99,36
3675,50;99,34
3675,00;99,31
3674,50;99,25
3674,00;99,19
3673,50;99,14
3673,00;99,12
3672,50;99,09
3672,00;99,03
3671,50;98,93
3671,00;98,77
3670,50;98,60
3670,00;98,46
3669,50;98,37
3669,00;98,33
3668,50;98,32
3668,00;98,29
3667,50;98,23
3667,00;98,15
3666,50;98,06
3666,00;97,97
3665,50;97,89
3665,00;97,79
3664,50;97,69
3664,00;97,57
3663,50;97,45
3663,00;97,35
3662,50;97,28
3662,00;97,20
3661,50;97,12
3661,00;97,02
3660,50;96,92
3660,00;96,82
3659,50;96,72
3659,00;96,63
3658,50;96,55
3658,00;96,46
3657,50;96,36
3657,00;96,23
3656,50;96,09
3656,00;95,98
3655,50;95,91
3655,00;95,85
3654,50;95,81
3654,00;95,77
3653,50;95,71
3653,00;95,64
3652,50;95,53
3652,00;95,39
3651,50;95,24
3651,00;95,07
3650,50;94,89
3650,00;94,73
3649,50;94,60
3649,00;94,50
3648,50;94,42
3648,00;94,35
3647,50;94,30
3647,00;94,26
3646,50;94,20
3646,00;94,13
3645,50;94,08
3645,00;94,03
3644,50;93,99
3644,00;93,92
3643,50;93,81
3643,00;93,68
3642,50;93,55
3642,00;93,46
3641,50;93,41
3641,00;93,39
3640,50;93,37
3640,00;93,32
3639,50;93,25
3639,00;93,15
3638,50;93,03
3638,00;92,92
3637,50;92,84
3637,00;92,77
3636,50;92,71
3636,00;92,66
3635,50;92,60
3635,00;92,50
3634,50;92,37
3634,00;92,22
3633,50;92,09
3633,00;91,99
3632,50;91,94
3632,00;91,92
3631,50;91,92
3631,00;91,90
3630,50;91,83
3630,00;91,66
3629,50;91,43
3629,00;91,24
3628,50;91,12
3628,00;91,08
3627,50;91,06
3627,00;91,04
3626,50;90,98
3626,00;90,91
3625,50;90,85
3625,00;90,79
3624,50;90,74
3624,00;90,70
3623,50;90,65
3623,00;90,60
3622,50;90,53
3622,00;90,47
3621,50;90,43
3621,00;90,37
3620,50;90,29
3620,00;90,18
3619,50;90,07
3619,00;89,98
3618,50;89,89
3618,00;89,79
3617,50;89,70
3617,00;89,64
3616,50;89,60
3616,00;89,56
3615,50;89,51
3615,00;89,44
3614,50;89,35
3614,00;89,24
3613,50;89,11
3613,00;88,98
3612,50;88,87
3612,00;88,82
3611,50;88,81
3611,00;88,80
3610,50;88,75
3610,00;88,64
3609,50;88,51
3609,00;88,40
3608,50;88,34
3608,00;88,28
3607,50;88,21
3607,00;88,13
3606,50;88,06
3606,00;88,01
3605,50;87,96
3605,00;87,90
3604,50;87,84
3604,00;87,78
3603,50;87,74
3603,00;87,69
3602,50;87,62
3602,00;87,52
3601,50;87,39
3601,00;87,27
3600,50;87,16
3600,00;87,07
3599,50;87,00
3599,00;86,94
3598,50;86,91
3598,00;86,88
3597,50;86,85
3597,00;86,80
3596,50;86,74
3596,00;86,66
3595,50;86,58
3595,00;86,50
3594,50;86,39
3594,00;86,28
3593,50;86,17
3593,00;86,08
3592,50;86,01
3592,00;85,94
3591,50;85,87
3591,00;85,82
3590,50;85,77
3590,00;85,69
3589,50;85,58
3589,00;85,45
3588,50;85,32
