Created as New Dataset;
cm-1;%T
3823,50;102,30
3823,00;102,25
3822,50;102,19
3822,00;102,17
3821,50;102,19
3821,00;102,22
3820,50;102,21
3820,00;102,17
3819,50;102,13
3819,00;102,13
3818,50;102,18
3818,00;102,25
3817,50;102,29
3817,00;102,31
3816,50;102,31
3816,00;102,33
3815,50;102,31
3815,00;102,25
3814,50;102,19
3814,00;102,17
3813,50;102,20
3813,00;102,25
3812,50;102,28
3812,00;102,27
3811,50;102,24
3811,00;102,20
3810,50;102,17
3810,00;102,16
3809,50;102,17
3809,00;102,19
3808,50;102,21
3808,00;102,23
3807,50;102,23
3807,00;102,23
3806,50;102,23
3806,00;102,23
3805,50;102,24
3805,00;102,26
3804,50;102,27
3804,00;102,27
3803,50;102,25
3803,00;102,20
3802,50;102,13
3802,00;102,08
3801,50;102,09
3801,00;102,13
3800,50;102,16
3800,00;102,19
3799,50;102,21
3799,00;102,24
3798,50;102,27
3798,00;102,28
3797,50;102,26
3797,00;102,24
3796,50;102,22
3796,00;102,21
3795,50;102,20
3795,00;102,21
3794,50;102,25
3794,00;102,30
3793,50;102,33
3793,00;102,32
3792,50;102,28
3792,00;102,23
3791,50;102,20
3791,00;102,20
3790,50;102,22
3790,00;102,24
3789,50;102,26
3789,00;102,27
3788,50;102,29
3788,00;102,31
3787,50;102,32
3787,00;102,31
3786,50;102,28
3786,00;102,26
3785,50;102,25
3785,00;102,24
3784,50;102,22
3784,00;102,20
3783,50;102,18
3783,00;102,18
3782,50;102,20
3782,00;102,22
3781,50;102,22
3781,00;102,20
3780,50;102,17
3780,00;102,15
3779,50;102,16
3779,00;102,19
3778,50;102,22
3778,00;102,25
3777,50;102,26
3777,00;102,26
3776,50;102,24
3776,00;102,22
3775,50;102,21
3775,00;102,22
3774,50;102,23
3774,00;102,24
3773,50;102,23
3773,00;102,23
3772,50;102,24
3772,00;102,25
3771,50;102,24
3771,00;102,20
3770,50;102,15
3770,00;102,14
3769,50;102,16
3769,00;102,19
3768,50;102,22
3768,00;102,23
3767,50;102,23
3767,00;102,22
3766,50;102,20
3766,00;102,18
3765,50;102,17
3765,00;102,19
3764,50;102,22
3764,00;102,24
3763,50;102,26
3763,00;102,26
3762,50;102,27
3762,00;102,27
3761,50;102,26
3761,00;102,25
3760,50;102,25
3760,00;102,26
3759,50;102,28
3759,00;102,28
3758,50;102,27
3758,00;102,26
3757,50;102,28
3757,00;102,33
3756,50;102,37
3756,00;102,36
3755,50;102,34
3755,00;102,34
3754,50;102,35
3754,00;102,37
3753,50;102,36
3753,00;102,31
3752,50;102,28
3752,00;102,28
3751,50;102,29
3751,00;102,26
3750,50;102,22
3750,00;102,20
3749,50;102,23
3749,00;102,26
3748,50;102,25
3748,00;102,25
3747,50;102,28
3747,00;102,36
3746,50;102,45
3746,00;102,51
3745,50;102,52
3745,00;102,51
3744,50;102,47
3744,00;102,41
3743,50;102,35
3743,00;102,28
3742,50;102,22
3742,00;102,17
3741,50;102,14
3741,00;102,13
3740,50;102,14
3740,00;102,16
3739,50;102,18
3739,00;102,19
3738,50;102,18
3738,00;102,18
3737,50;102,20
3737,00;102,24
3736,50;102,29
3736,00;102,32
3735,50;102,33
3735,00;102,33
3734,50;102,29
3734,00;102,22
3733,50;102,13
3733,00;102,04
3732,50;102,01
3732,00;102,02
3731,50;102,04
3731,00;102,07
3730,50;102,09
3730,00;102,11
3729,50;102,14
3729,00;102,19
3728,50;102,23
3728,00;102,25
3727,50;102,24
3727,00;102,21
3726,50;102,17
3726,00;102,16
3725,50;102,15
3725,00;102,15
3724,50;102,14
3724,00;102,12
3723,50;102,10
3723,00;102,08
3722,50;102,08
3722,00;102,08
3721,50;102,08
3721,00;102,09
3720,50;102,11
3720,00;102,14
3719,50;102,18
3719,00;102,20
3718,50;102,19
3718,00;102,17
3717,50;102,14
3717,00;102,12
3716,50;102,13
3716,00;102,16
3715,50;102,19
3715,00;102,22
3714,50;102,26
3714,00;102,29
3713,50;102,26
3713,00;102,17
3712,50;102,09
3712,00;102,07
3711,50;102,11
3711,00;102,17
3710,50;102,21
3710,00;102,23
3709,50;102,22
3709,00;102,17
3708,50;102,13
3708,00;102,10
3707,50;102,09
3707,00;102,10
3706,50;102,12
3706,00;102,13
3705,50;102,14
3705,00;102,16
3704,50;102,19
3704,00;102,21
3703,50;102,21
3703,00;102,21
3702,50;102,21
3702,00;102,23
3701,50;102,24
3701,00;102,22
3700,50;102,19
3700,00;102,14
3699,50;102,10
3699,00;102,07
3698,50;102,05
3698,00;102,04
3697,50;102,04
3697,00;102,05
3696,50;102,05
3696,00;102,06
3695,50;102,06
3695,00;102,07
3694,50;102,08
3694,00;102,09
3693,50;102,09
3693,00;102,05
3692,50;102,02
3692,00;102,01
3691,50;102,06
3691,00;102,11
3690,50;102,15
3690,00;102,17
3689,50;102,18
3689,00;102,21
3688,50;102,21
3688,00;102,15
3687,50;102,08
3687,00;102,02
3686,50;102,00
3686,00;102,01
3685,50;102,04
3685,00;102,07
3684,50;102,08
3684,00;102,05
3683,50;102,01
3683,00;101,97
3682,50;101,96
3682,00;101,99
3681,50;102,03
3681,00;102,06
3680,50;102,07
3680,00;102,07
3679,50;102,07
3679,00;102,09
3678,50;102,11
3678,00;102,12
3677,50;102,10
3677,00;102,05
3676,50;101,98
3676,00;101,95
3675,50;101,99
3675,00;102,05
3674,50;102,06
3674,00;102,05
3673,50;102,05
3673,00;102,05
3672,50;102,06
3672,00;102,06
3671,50;102,05
3671,00;102,04
3670,50;102,04
3670,00;102,04
3669,50;102,06
3669,00;102,08
3668,50;102,07
3668,00;102,03
3667,50;101,97
3667,00;101,92
3666,50;101,89
3666,00;101,89
3665,50;101,88
3665,00;101,87
3664,50;101,85
3664,00;101,84
3663,50;101,82
3663,00;101,82
3662,50;101,82
3662,00;101,82
3661,50;101,82
3661,00;101,80
3660,50;101,79
3660,00;101,79
3659,50;101,79
3659,00;101,80
3658,50;101,80
3658,00;101,79
3657,50;101,78
3657,00;101,79
3656,50;101,81
3656,00;101,82
3655,50;101,79
3655,00;101,75
3654,50;101,72
3654,00;101,71
3653,50;101,71
3653,00;101,71
3652,50;101,70
3652,00;101,72
3651,50;101,78
3651,00;101,83
3650,50;101,80
3650,00;101,71
3649,50;101,62
3649,00;101,55
3648,50;101,51
3648,00;101,50
3647,50;101,51
3647,00;101,54
3646,50;101,56
3646,00;101,56
3645,50;101,55
3645,00;101,54
3644,50;101,54
3644,00;101,52
3643,50;101,47
3643,00;101,41
3642,50;101,36
3642,00;101,34
3641,50;101,35
3641,00;101,36
3640,50;101,37
3640,00;101,38
3639,50;101,38
3639,00;101,38
3638,50;101,37
3638,00;101,34
3637,50;101,30
3637,00;101,26
3636,50;101,24
3636,00;101,24
3635,50;101,24
3635,00;101,23
3634,50;101,19
3634,00;101,15
3633,50;101,14
3633,00;101,15
3632,50;101,17
3632,00;101,17
3631,50;101,14
3631,00;101,10
3630,50;101,07
3630,00;101,07
3629,50;101,08
3629,00;101,06
3628,50;101,02
3628,00;100,98
3627,50;100,94
3627,00;100,89
3626,50;100,84
3626,00;100,81
3625,50;100,80
3625,00;100,79
3624,50;100,79
3624,00;100,79
3623,50;100,80
3623,00;100,83
3622,50;100,87
3622,00;100,90
3621,50;100,90
3621,00;100,89
3620,50;100,86
3620,00;100,86
3619,50;100,86
3619,00;100,83
3618,50;100,76
3618,00;100,67
3617,50;100,58
3617,00;100,51
3616,50;100,47
3616,00;100,43
3615,50;100,42
3615,00;100,40
3614,50;100,36
3614,00;100,30
3613,50;100,23
3613,00;100,18
3612,50;100,17
3612,00;100,17
3611,50;100,17
3611,00;100,14
3610,50;100,10
3610,00;100,07
3609,50;100,07
3609,00;100,08
3608,50;100,07
3608,00;100,03
3607,50;99,97
3607,00;99,90
3606,50;99,84
3606,00;99,77
3605,50;99,71
3605,00;99,67
3604,50;99,65
3604,00;99,64
3603,50;99,63
3603,00;99,62
3602,50;99,58
3602,00;99,52
3601,50;99,47
3601,00;99,44
3600,50;99,41
3600,00;99,37
3599,50;99,31
3599,00;99,26
3598,50;99,24
3598,00;99,23
3597,50;99,22
3597,00;99,19
3596,50;99,14
3596,00;99,06
3595,50;99,02
3595,00;99,00
3594,50;98,99
3594,00;98,95
3593,50;98,86
3593,00;98,75
3592,50;98,66
3592,00;98,61
3591,50;98,59
3591,00;98,59
3590,50;98,61
3590,00;98,61
3589,50;98,59
3589,00;98,54
3588,50;98,46
3588,00;98,38
3587,50;98,30
3587,00;98,25
3586,50;98,22
3586,00;98,18
3585,50;98,11
3585,00;98,03
3584,50;97,96
3584,00;97,92
3583,50;97,90
3583,00;97,88
3582,50;97,86
3582,00;97,83
3581,50;97,80
3581,00;97,76
3580,50;97,72
3580,00;97,66
3579,50;97,59
3579,00;97,52
3578,50;97,43
3578,00;97,34
3577,50;97,25
3577,00;97,17
3576,50;97,11
3576,00;97,08
3575,50;97,05
3575,00;97,03
3574,50;96,97
3574,00;96,90
3573,50;96,83
3573,00;96,77
3572,50;96,73
3572,00;96,68
3571,50;96,64
3571,00;96,59
3570,50;96,56
3570,00;96,55
3569,50;96,53
3569,00;96,48
3568,50;96,41
3568,00;96,33
3567,50;96,25
3567,00;96,16
3566,50;96,08
3566,00;96,01
3565,50;95,95
3565,00;95,88
3564,50;95,82
3564,00;95,77
3563,50;95,72
3563,00;95,67
3562,50;95,62
3562,00;95,55
3561,50;95,47
3561,00;95,38
3560,50;95,30
3560,00;95,23
3559,50;95,17
3559,00;95,12
3558,50;95,08
3558,00;95,03
3557,50;94,95
3557,00;94,86
3556,50;94,77
3556,00;94,68
3555,50;94,61
3555,00;94,55
3554,50;94,50
3554,00;94,46
3553,50;94,40
3553,00;94,32
3552,50;94,22
3552,00;94,12
3551,50;94,02
3551,00;93,94
3550,50;93,87
3550,00;93,82
3549,50;93,78
3549,00;93,76
3548,50;93,72
3548,00;93,65
3547,50;93,54
3547,00;93,43
3546,50;93,32
3546,00;93,22
