Created as New Dataset;
cm-1;%T
3823,50;103,63
3823,00;103,54
3822,50;103,44
3822,00;103,41
3821,50;103,47
3821,00;103,55
3820,50;103,59
3820,00;103,59
3819,50;103,59
3819,00;103,63
3818,50;103,69
3818,00;103,76
3817,50;103,78
3817,00;103,76
3816,50;103,76
3816,00;103,78
3815,50;103,77
3815,00;103,73
3814,50;103,69
3814,00;103,67
3813,50;103,68
3813,00;103,70
3812,50;103,71
3812,00;103,70
3811,50;103,69
3811,00;103,67
3810,50;103,65
3810,00;103,64
3809,50;103,65
3809,00;103,67
3808,50;103,69
3808,00;103,69
3807,50;103,67
3807,00;103,64
3806,50;103,61
3806,00;103,59
3805,50;103,59
3805,00;103,60
3804,50;103,64
3804,00;103,68
3803,50;103,72
3803,00;103,73
3802,50;103,70
3802,00;103,69
3801,50;103,69
3801,00;103,69
3800,50;103,68
3800,00;103,66
3799,50;103,64
3799,00;103,63
3798,50;103,64
3798,00;103,64
3797,50;103,65
3797,00;103,65
3796,50;103,65
3796,00;103,64
3795,50;103,63
3795,00;103,63
3794,50;103,65
3794,00;103,68
3793,50;103,70
3793,00;103,70
3792,50;103,68
3792,00;103,66
3791,50;103,66
3791,00;103,65
3790,50;103,64
3790,00;103,62
3789,50;103,60
3789,00;103,60
3788,50;103,61
3788,00;103,62
3787,50;103,62
3787,00;103,60
3786,50;103,58
3786,00;103,56
3785,50;103,56
3785,00;103,56
3784,50;103,56
3784,00;103,55
3783,50;103,53
3783,00;103,53
3782,50;103,52
3782,00;103,52
3781,50;103,50
3781,00;103,48
3780,50;103,47
3780,00;103,49
3779,50;103,52
3779,00;103,53
3778,50;103,53
3778,00;103,53
3777,50;103,53
3777,00;103,52
3776,50;103,51
3776,00;103,52
3775,50;103,54
3775,00;103,57
3774,50;103,58
3774,00;103,58
3773,50;103,56
3773,00;103,53
3772,50;103,51
3772,00;103,51
3771,50;103,50
3771,00;103,49
3770,50;103,49
3770,00;103,50
3769,50;103,50
3769,00;103,48
3768,50;103,45
3768,00;103,41
3767,50;103,38
3767,00;103,36
3766,50;103,38
3766,00;103,43
3765,50;103,46
3765,00;103,45
3764,50;103,42
3764,00;103,40
3763,50;103,39
3763,00;103,39
3762,50;103,39
3762,00;103,38
3761,50;103,36
3761,00;103,34
3760,50;103,33
3760,00;103,37
3759,50;103,41
3759,00;103,42
3758,50;103,39
3758,00;103,37
3757,50;103,38
3757,00;103,42
3756,50;103,46
3756,00;103,48
3755,50;103,47
3755,00;103,48
3754,50;103,51
3754,00;103,52
3753,50;103,48
3753,00;103,41
3752,50;103,39
3752,00;103,38
3751,50;103,32
3751,00;103,17
3750,50;103,00
3750,00;102,93
3749,50;103,02
3749,00;103,15
3748,50;103,24
3748,00;103,29
3747,50;103,32
3747,00;103,39
3746,50;103,47
3746,00;103,54
3745,50;103,63
3745,00;103,69
3744,50;103,55
3744,00;103,36
3743,50;103,24
3743,00;103,16
3742,50;103,11
3742,00;103,09
3741,50;103,09
3741,00;103,09
3740,50;103,08
3740,00;103,06
3739,50;103,05
