Created as New Dataset;
cm-1;%T
3823,50;104,10
3823,00;103,97
3822,50;103,80
3822,00;103,70
3821,50;103,74
3821,00;103,84
3820,50;103,92
3820,00;103,95
3819,50;103,97
3819,00;104,00
3818,50;104,06
3818,00;104,12
3817,50;104,15
3817,00;104,15
3816,50;104,17
3816,00;104,19
3815,50;104,16
3815,00;104,07
3814,50;104,00
3814,00;103,98
3813,50;104,01
3813,00;104,06
3812,50;104,11
3812,00;104,14
3811,50;104,12
3811,00;104,09
3810,50;104,05
3810,00;104,02
3809,50;104,02
3809,00;104,04
3808,50;104,05
3808,00;104,05
3807,50;104,05
3807,00;104,03
3806,50;104,01
3806,00;103,98
3805,50;103,95
3805,00;103,94
3804,50;103,94
3804,00;103,96
3803,50;104,00
3803,00;104,03
3802,50;104,03
3802,00;104,02
3801,50;104,03
3801,00;104,04
3800,50;104,04
3800,00;104,03
3799,50;104,02
3799,00;104,00
3798,50;103,99
3798,00;103,97
3797,50;103,97
3797,00;103,98
3796,50;104,01
3796,00;104,03
3795,50;104,03
3795,00;104,02
3794,50;104,03
3794,00;104,04
3793,50;104,05
3793,00;104,05
3792,50;104,03
3792,00;104,02
3791,50;104,01
3791,00;104,00
3790,50;104,00
3790,00;103,99
3789,50;103,97
3789,00;103,96
3788,50;103,96
3788,00;103,96
3787,50;103,96
3787,00;103,95
3786,50;103,92
3786,00;103,89
3785,50;103,89
3785,00;103,90
3784,50;103,91
3784,00;103,91
3783,50;103,89
3783,00;103,87
3782,50;103,88
3782,00;103,89
3781,50;103,87
3781,00;103,84
3780,50;103,82
3780,00;103,83
3779,50;103,86
3779,00;103,87
3778,50;103,88
3778,00;103,88
3777,50;103,90
3777,00;103,91
3776,50;103,92
3776,00;103,92
3775,50;103,91
3775,00;103,90
3774,50;103,89
3774,00;103,87
3773,50;103,84
3773,00;103,81
3772,50;103,80
3772,00;103,82
3771,50;103,84
3771,00;103,84
3770,50;103,83
3770,00;103,80
3769,50;103,78
3769,00;103,75
3768,50;103,74
3768,00;103,73
3767,50;103,71
3767,00;103,69
3766,50;103,68
3766,00;103,71
3765,50;103,75
3765,00;103,78
3764,50;103,78
3764,00;103,76
3763,50;103,74
3763,00;103,73
3762,50;103,73
3762,00;103,72
3761,50;103,69
3761,00;103,65
3760,50;103,64
3760,00;103,69
3759,50;103,73
3759,00;103,72
3758,50;103,67
3758,00;103,63
3757,50;103,64
3757,00;103,71
3756,50;103,80
3756,00;103,84
3755,50;103,82
3755,00;103,80
3754,50;103,79
3754,00;103,77
3753,50;103,71
3753,00;103,62
3752,50;103,60
3752,00;103,61
3751,50;103,58
3751,00;103,48
3750,50;103,36
3750,00;103,34
3749,50;103,43
3749,00;103,52
3748,50;103,53
3748,00;103,50
3747,50;103,51
3747,00;103,58
3746,50;103,68
3746,00;103,75
3745,50;103,76
3745,00;103,76
3744,50;103,73
3744,00;103,65
3743,50;103,57
3743,00;103,50
3742,50;103,47
3742,00;103,47
3741,50;103,49
3741,00;103,51
3740,50;103,49
3740,00;103,46
3739,50;103,42
3739,00;103,38
3738,50;103,35
3738,00;103,30
3737,50;103,25
3737,00;103,22
3736,50;103,23
3736,00;103,29
3735,50;103,39
3735,00;103,46
3734,50;103,46
3734,00;103,41
3733,50;103,34
3733,00;103,29
3732,50;103,29
3732,00;103,29
3731,50;103,27
3731,00;103,25
3730,50;103,26
3730,00;103,30
3729,50;103,35
3729,00;103,39
3728,50;103,40
3728,00;103,41
3727,50;103,41
3727,00;103,40
3726,50;103,37
3726,00;103,34
3725,50;103,30
3725,00;103,26
3724,50;103,23
3724,00;103,19
3723,50;103,16
3723,00;103,16
3722,50;103,18
3722,00;103,19
3721,50;103,18
3721,00;103,15
3720,50;103,13
3720,00;103,13
3719,50;103,14
3719,00;103,15
3718,50;103,14
3718,00;103,11
3717,50;103,07
3717,00;103,03
3716,50;103,02
3716,00;103,02
3715,50;103,03
3715,00;103,04
3714,50;103,02
3714,00;102,96
3713,50;102,85
3713,00;102,72
3712,50;102,67
3712,00;102,70
3711,50;102,74
3711,00;102,74
3710,50;102,71
3710,00;102,70
3709,50;102,70
3709,00;102,71
3708,50;102,69
3708,00;102,66
3707,50;102,62
3707,00;102,57
3706,50;102,52
3706,00;102,49
3705,50;102,47
3705,00;102,47
3704,50;102,49
3704,00;102,52
3703,50;102,54
3703,00;102,54
3702,50;102,52
3702,00;102,48
3701,50;102,43
3701,00;102,35
3700,50;102,27
3700,00;102,19
3699,50;102,13
3699,00;102,10
3698,50;102,08
3698,00;102,07
3697,50;102,04
3697,00;102,00
3696,50;101,97
3696,00;101,93
3695,50;101,89
3695,00;101,85
3694,50;101,81
3694,00;101,77
3693,50;101,71
3693,00;101,63
3692,50;101,55
3692,00;101,50
3691,50;101,49
3691,00;101,51
3690,50;101,53
3690,00;101,52
3689,50;101,46
3689,00;101,37
3688,50;101,29
3688,00;101,22
3687,50;101,16
3687,00;101,13
3686,50;101,10
3686,00;101,06
3685,50;100,99
3685,00;100,91
3684,50;100,81
3684,00;100,72
3683,50;100,63
3683,00;100,55
3682,50;100,49
3682,00;100,45
3681,50;100,41
3681,00;100,37
3680,50;100,32
3680,00;100,28
3679,50;100,23
3679,00;100,18
3678,50;100,12
3678,00;100,08
3677,50;100,02
3677,00;99,90
3676,50;99,70
3676,00;99,54
3675,50;99,52
3675,00;99,54
3674,50;99,50
3674,00;99,44
3673,50;99,37
3673,00;99,32
